Mean,Std,Variance,RMS,Maximum,Minimum,Peak_to_Peak,Dominant_Frequency,Spectral_Energy,Label,File,Label_ID
16.44,25.743472959179385,662.7264000000001,30.54504869860253,93.0,0.0,93.0,5.5,3314984.0000000005,Minor_Fault,Minor_fault_014_window_008.csv,1
18.53,28.321883765032293,802.1290999999999,33.84508826993955,104.0,0.0,104.0,5.0,4013310.000000001,Minor_Fault,Minor_fault_014_window_009.csv,1
20.98,29.36323551654347,862.1995999999998,36.08822522651952,104.0,0.0,104.0,5.0,4311159.999999999,Minor_Fault,Minor_fault_014_window_010.csv,1
23.74,33.55998212156854,1126.2724,41.10790678202917,126.0,0.0,126.0,5.0,5631363.999999999,Minor_Fault,Minor_fault_014_window_011.csv,1
25.36,35.7909262243938,1280.9904,43.86479225985232,126.0,0.0,126.0,5.0,6422250.0,Minor_Fault,Minor_fault_014_window_012.csv,1
23.71,32.69137347986468,1068.7259,40.38427911947915,113.0,0.0,113.0,5.0,5362253.999999999,Minor_Fault,Minor_fault_014_window_013.csv,1
21.71,33.92146665461268,1150.6659,40.27393698162622,138.0,0.0,138.0,6.0,5753693.999999999,Minor_Fault,Minor_fault_015_window_001.csv,1
18.88,29.642631462135757,878.6856000000004,35.144558611540425,105.0,0.0,105.0,6.0,4395476.0,Minor_Fault,Minor_fault_015_window_002.csv,1
20.49,32.42976873183033,1051.6899000000003,38.36052658658377,127.0,0.0,127.0,5.5,5259854.000000001,Minor_Fault,Minor_fault_015_window_003.csv,1
26.54,39.29183630221424,1543.8484000000008,47.4153983427325,131.0,0.0,131.0,5.5,7733020.0,Minor_Fault,Minor_fault_015_window_004.csv,1
26.7,40.926641689735554,1674.99,48.86593905779362,131.0,0.0,131.0,5.5,8375238.0,Minor_Fault,Minor_fault_015_window_005.csv,1
27.8,45.65610583481688,2084.4800000000005,53.45390537650172,173.0,0.0,173.0,5.5,10428672.0,Minor_Fault,Minor_fault_015_window_006.csv,1
24.4,44.57084248698918,1986.56,50.81259686337632,173.0,0.0,173.0,6.0,9936497.999999998,Minor_Fault,Minor_fault_015_window_007.csv,1
25.04,43.78902145515471,1917.4784,50.442838936760886,154.0,0.0,154.0,5.0,9598050.000000002,Minor_Fault,Minor_fault_015_window_008.csv,1
27.28,43.12657649292371,1859.9016,51.03038310653762,154.0,0.0,154.0,5.0,9329766.000000002,Minor_Fault,Minor_fault_015_window_009.csv,1
30.58,44.43088565401324,1974.1035999999997,53.93737108906959,153.0,0.0,153.0,5.0,9870550.0,Minor_Fault,Minor_fault_015_window_010.csv,1
33.97,49.13419481379541,2414.1691,59.73382626284708,162.0,0.0,162.0,5.0,12082246.0,Minor_Fault,Minor_fault_015_window_011.csv,1
34.19,48.58532597400166,2360.5339000000004,59.40951102306768,162.0,0.0,162.0,5.0,11802890.0,Minor_Fault,Minor_fault_015_window_012.csv,1
35.02,48.24810462598505,2327.8796,59.6177825820451,161.0,0.0,161.0,5.0,11645016.000000002,Minor_Fault,Minor_fault_015_window_013.csv,1
23.69,38.14857664448308,1455.3139,44.90579027252499,174.0,0.0,174.0,6.0,7276574.0,Minor_Fault,Minor_fault_016_window_001.csv,1
26.37,42.07152362346769,1770.0131,49.65269378392274,174.0,0.0,174.0,5.5,8850069.999999998,Minor_Fault,Minor_fault_016_window_002.csv,1
27.23,43.54511568476997,1896.1771,51.35805681682281,159.0,0.0,159.0,5.5,9481250.0,Minor_Fault,Minor_fault_016_window_003.csv,1
32.7,48.89877299074079,2391.0900000000006,58.82499468763257,169.0,0.0,169.0,5.5,11955900.0,Minor_Fault,Minor_fault_016_window_004.csv,1
31.8,45.361657818029535,2057.68,55.397833892671294,169.0,0.0,169.0,5.5,10288417.999999998,Minor_Fault,Minor_fault_016_window_005.csv,1
31.81,43.37457665499457,1881.3539,53.78875347133451,133.0,0.0,133.0,5.5,9415090.0,Minor_Fault,Minor_fault_016_window_006.csv,1
33.67,45.36144949183171,2057.6611,56.49185782039744,146.0,0.0,146.0,5.0,10288486.0,Minor_Fault,Minor_fault_016_window_007.csv,1
28.62,41.64127279514881,1733.9956,50.52820994256575,146.0,0.0,146.0,5.0,8701730.0,Minor_Fault,Minor_fault_016_window_008.csv,1
28.6,39.11419179786282,1529.9199999999994,48.45492751000666,136.0,0.0,136.0,5.0,7667271.999999998,Minor_Fault,Minor_fault_016_window_009.csv,1
31.92,46.4462441969208,2157.253599999999,56.35725330425535,194.0,0.0,194.0,5.5,10786845.999999998,Minor_Fault,Minor_fault_016_window_010.csv,1
29.79,46.92937140000918,2202.3659,55.58605940341517,194.0,0.0,194.0,5.0,11021770.000000002,Minor_Fault,Minor_fault_016_window_011.csv,1
28.39,43.90828965013327,1927.9379,52.286996471398126,146.0,0.0,146.0,5.0,9659490.0,Minor_Fault,Minor_fault_016_window_012.csv,1
29.47,47.60870823704419,2266.5891,55.991695812861394,154.0,0.0,154.0,5.0,11333958.0,Minor_Fault,Minor_fault_016_window_013.csv,1
13.62,24.14364512661665,582.9155999999999,27.72038960765162,107.0,0.0,107.0,6.0,2931139.9999999995,Minor_Fault,Minor_fault_017_window_001.csv,1
14.26,21.630820603943807,467.8924,25.90829982843336,106.0,0.0,106.0,6.0,2340262.0,Minor_Fault,Minor_fault_017_window_002.csv,1
16.05,26.458032806692188,700.0275,30.94559742515888,140.0,0.0,140.0,5.5,3503749.9999999995,Minor_Fault,Minor_fault_017_window_003.csv,1
18.77,31.41778318086749,987.0771000000004,36.5976775219412,140.0,0.0,140.0,5.0,4935498.0,Minor_Fault,Minor_fault_017_window_004.csv,1
21.57,30.982335289645288,959.9050999999998,37.75142381420865,99.0,0.0,99.0,5.5,4799610.000000001,Minor_Fault,Minor_fault_017_window_005.csv,1
20.76,29.62570505490122,877.6823999999998,36.17540601016111,100.0,0.0,100.0,5.5,4390212.000000001,Minor_Fault,Minor_fault_017_window_006.csv,1
21.29,29.83028494667793,889.8459000000001,36.64846517932231,100.0,0.0,100.0,5.5,4449374.000000001,Minor_Fault,Minor_fault_017_window_007.csv,1
20.55,30.41886750028673,925.3075000000003,36.70980795373356,99.0,0.0,99.0,5.5,4628398.0,Minor_Fault,Minor_fault_017_window_008.csv,1
18.98,29.94494281176706,896.6995999999998,35.45334963018304,114.0,0.0,114.0,5.0,4483739.999999999,Minor_Fault,Minor_fault_017_window_009.csv,1
21.91,31.64588282857661,1001.4619,38.490388410614926,120.0,0.0,120.0,5.0,5007922.000000001,Minor_Fault,Minor_fault_017_window_010.csv,1
23.05,32.111174067604566,1031.1275,39.52758530444277,120.0,0.0,120.0,5.0,5164481.999999998,Minor_Fault,Minor_fault_017_window_011.csv,1
22.18,34.25474565662399,1173.3875999999998,40.808577529730194,125.0,0.0,125.0,5.0,5876738.0,Minor_Fault,Minor_fault_017_window_012.csv,1
22.5,34.32418972095336,1178.15,41.04144246977682,125.0,0.0,125.0,5.5,5892208.000000001,Minor_Fault,Minor_fault_017_window_013.csv,1
8.42,18.261533341973227,333.48359999999985,20.10920187376913,84.0,0.0,84.0,6.0,1667706.0000000007,Minor_Fault,Minor_fault_018_window_001.csv,1
8.73,17.6956802638384,313.1370999999999,19.731953780606723,79.0,0.0,79.0,6.0,1567545.9999999998,Minor_Fault,Minor_fault_018_window_002.csv,1
17.67,28.267668810851735,799.0611000000001,33.33601655867119,133.0,0.0,133.0,5.5,3995850.0,Minor_Fault,Minor_fault_018_window_003.csv,1
22.86,33.65858582887879,1132.9004,40.68759024567564,133.0,0.0,133.0,5.5,5679639.999999999,Minor_Fault,Minor_fault_018_window_004.csv,1
20.8,32.730719515464365,1071.3,38.7806652856807,133.0,0.0,133.0,5.5,5376901.999999999,Minor_Fault,Minor_fault_018_window_005.csv,1
17.74,30.420920433149288,925.4324,35.21562153363192,121.0,0.0,121.0,5.0,4660962.000000001,Minor_Fault,Minor_fault_018_window_006.csv,1
19.29,29.02664121113568,842.5459,34.85182922028627,111.0,0.0,111.0,5.0,4229842.0,Minor_Fault,Minor_fault_018_window_007.csv,1
17.0,25.92257703238627,671.98,30.999677417676462,94.0,0.0,94.0,5.0,3364317.9999999995,Minor_Fault,Minor_fault_018_window_008.csv,1
15.36,22.34614955646722,499.35040000000015,27.116046909533107,94.0,0.0,94.0,5.0,2499490.0,Minor_Fault,Minor_fault_018_window_009.csv,1
19.05,24.80821436540728,615.4475,31.278586924603868,87.0,0.0,87.0,5.0,3078537.9999999986,Minor_Fault,Minor_fault_018_window_010.csv,1
20.54,26.86537548592984,721.7484000000001,33.81774682027175,87.0,0.0,87.0,5.0,3609254.0,Minor_Fault,Minor_fault_018_window_011.csv,1
19.44,27.19607324596696,739.6263999999999,33.42962757794349,89.0,0.0,89.0,5.0,3699382.000000001,Minor_Fault,Minor_fault_018_window_012.csv,1
18.57,27.75653256442526,770.4250999999999,33.39565840045679,99.0,0.0,99.0,5.0,3861238.0,Minor_Fault,Minor_fault_018_window_013.csv,1
21.18,30.49307462359281,929.8275999999998,37.12707906636341,172.0,0.0,172.0,6.0,4654969.999999999,Minor_Fault,Minor_fault_019_window_001.csv,1
17.99,25.37616795341645,643.9499000000001,31.10610872481481,99.0,0.0,99.0,6.0,3220854.0000000005,Minor_Fault,Minor_fault_019_window_002.csv,1
16.8,26.491508073343056,701.8000000000003,31.36941185295,120.0,0.0,120.0,6.0,3509338.0,Minor_Fault,Minor_fault_019_window_003.csv,1
16.99,26.487919888130136,701.6098999999999,31.468555734256377,120.0,0.0,120.0,5.5,3515369.9999999995,Minor_Fault,Minor_fault_019_window_004.csv,1
16.02,24.409006534474116,595.7995999999999,29.196575141615497,93.0,0.0,93.0,5.5,2979000.0,Minor_Fault,Minor_fault_019_window_005.csv,1
20.1,37.47919422826483,1404.69,42.52881376196613,185.0,0.0,185.0,5.5,7028450.000000001,Minor_Fault,Minor_fault_019_window_006.csv,1
24.71,43.46867722855159,1889.5259,50.00109998790027,185.0,0.0,185.0,5.5,9447629.999999998,Minor_Fault,Minor_fault_019_window_007.csv,1
19.26,34.18380318220897,1168.5323999999998,39.23620776782588,148.0,0.0,148.0,5.5,5849624.000000001,Minor_Fault,Minor_fault_019_window_008.csv,1
16.48,28.81058138948258,830.0495999999999,33.19096262538946,129.0,0.0,129.0,5.5,4150298.0,Minor_Fault,Minor_fault_019_window_009.csv,1
17.4,28.606992152269346,818.3599999999999,33.483130080683914,129.0,0.0,129.0,5.0,4100250.000000001,Minor_Fault,Minor_fault_019_window_010.csv,1
15.58,24.563053556103323,603.3436,29.087454340316548,119.0,0.0,119.0,5.0,3025167.9999999995,Minor_Fault,Minor_fault_019_window_011.csv,1
14.85,22.02878798300079,485.2674999999999,26.56670849013856,76.0,0.0,76.0,5.0,2426558.0,Minor_Fault,Minor_fault_019_window_012.csv,1
13.59,20.957621525354444,439.2219,24.97819048690277,76.0,0.0,76.0,5.5,2197513.999999999,Minor_Fault,Minor_fault_019_window_013.csv,1
12.0,18.43854658046561,339.98,21.99954544984964,81.0,0.0,81.0,6.0,1703771.9999999998,Minor_Fault,Minor_fault_020_window_001.csv,1
12.48,17.342133663422157,300.74960000000004,21.365860619221497,60.0,0.0,60.0,6.0,1503749.9999999998,Minor_Fault,Minor_fault_020_window_002.csv,1
14.22,21.32396773586004,454.7116,25.63045063981513,87.0,0.0,87.0,5.5,2275239.9999999995,Minor_Fault,Minor_fault_020_window_003.csv,1
12.98,20.97092272648011,439.7796000000001,24.662927644543743,87.0,0.0,87.0,5.5,2199235.9999999995,Minor_Fault,Minor_fault_020_window_004.csv,1
12.32,20.00693879632764,400.2776,23.49595709904153,76.0,0.0,76.0,5.5,2001460.0,Minor_Fault,Minor_fault_020_window_005.csv,1
18.51,32.619777742958334,1064.0499,37.5055995819291,141.0,0.0,141.0,5.0,5322914.0,Minor_Fault,Minor_fault_020_window_006.csv,1
22.7,39.15060663642392,1532.7700000000002,45.25549690369116,141.0,0.0,141.0,5.0,7664818.000000001,Minor_Fault,Minor_fault_020_window_007.csv,1
15.94,30.69619520396624,942.2564,34.58814825919421,139.0,0.0,139.0,5.0,4711570.0,Minor_Fault,Minor_fault_020_window_008.csv,1
14.94,26.56306458223524,705.5964000000001,30.476220238080707,115.0,0.0,115.0,5.0,3530720.0,Minor_Fault,Minor_fault_020_window_009.csv,1
18.68,33.12125601483132,1097.0176,38.02578072834271,127.0,0.0,127.0,5.0,5486240.0,Minor_Fault,Minor_fault_020_window_010.csv,1
21.03,37.01930712479638,1370.4291,42.57569729317419,127.0,0.0,127.0,5.0,6866766.0,Minor_Fault,Minor_fault_020_window_011.csv,1
27.19,43.31505396510549,1876.1939000000004,51.14186152263134,146.0,0.0,146.0,5.0,9382954.0,Minor_Fault,Minor_fault_020_window_012.csv,1
26.08,41.488234476776654,1721.273599999999,49.00448959024061,146.0,0.0,146.0,5.5,8607336.0,Minor_Fault,Minor_fault_020_window_013.csv,1
11.82,19.48711369084708,379.7475999999998,22.79166514320531,67.0,0.0,67.0,6.0,1900089.9999999995,Minor_Fault,Minor_fault_021_window_001.csv,1
12.76,19.64490773712109,385.92240000000015,23.425200105868893,66.0,0.0,66.0,6.0,1931534.0,Minor_Fault,Minor_fault_021_window_002.csv,1
16.66,23.286141801509327,542.2444,28.63214976211182,76.0,0.0,76.0,5.5,2711230.0,Minor_Fault,Minor_fault_021_window_003.csv,1
20.94,30.747949525130934,945.4363999999998,37.20107525327729,109.0,0.0,109.0,5.5,4731984.0,Minor_Fault,Minor_fault_021_window_004.csv,1
22.71,33.86068369067582,1146.5458999999996,40.77119080919761,113.0,0.0,113.0,5.0,5732741.999999999,Minor_Fault,Minor_fault_021_window_005.csv,1
20.4,29.499491521041517,870.22,35.86614002091667,113.0,0.0,113.0,5.5,4351108.0,Minor_Fault,Minor_fault_021_window_006.csv,1
18.9,26.01134367924887,676.5900000000003,32.15276037916496,83.0,0.0,83.0,5.0,3386648.000000001,Minor_Fault,Minor_fault_021_window_007.csv,1
19.67,28.709599439908597,824.2410999999998,34.80158042388305,89.0,0.0,89.0,5.0,4121350.000000001,Minor_Fault,Minor_fault_021_window_008.csv,1
20.47,32.88569749906485,1081.4691,38.73615881834439,116.0,0.0,116.0,5.0,5423009.999999999,Minor_Fault,Minor_fault_021_window_009.csv,1
20.25,32.78242669480098,1074.6875,38.532453853861945,116.0,0.0,116.0,5.0,5388401.999999999,Minor_Fault,Minor_fault_021_window_010.csv,1
20.91,31.23366613127572,975.5419,37.58683280086259,97.0,0.0,97.0,5.0,4877890.000000001,Minor_Fault,Minor_fault_021_window_011.csv,1
22.35,31.750078740059845,1008.0675,38.82769630045028,99.0,0.0,99.0,5.0,5041178.000000002,Minor_Fault,Minor_fault_021_window_012.csv,1
21.29,30.366196666688445,922.1059000000004,37.08598117887674,99.0,0.0,99.0,5.0,4615234.0,Minor_Fault,Minor_fault_021_window_013.csv,1
17.66,33.73965619267629,1138.3644,38.08201675331809,134.0,0.0,134.0,6.0,5762510.000000002,Minor_Fault,Minor_fault_022_window_001.csv,1
15.57,31.83967807626202,1013.7651000000004,35.442770772048846,138.0,0.0,138.0,6.0,5069510.000000001,Minor_Fault,Minor_fault_022_window_002.csv,1
13.5,26.57611709787568,706.29,29.808388081209625,138.0,0.0,138.0,5.5,3543002.0,Minor_Fault,Minor_fault_022_window_003.csv,1
16.47,30.941704865763292,957.3891,35.052104073792776,129.0,0.0,129.0,5.5,4829870.0,Minor_Fault,Minor_fault_022_window_004.csv,1
25.65,51.47997183371413,2650.1874999999995,57.51617163893995,221.0,0.0,221.0,5.5,13262037.999999996,Minor_Fault,Minor_fault_022_window_005.csv,1
28.77,52.47682440849483,2753.817099999999,59.845885405765365,221.0,0.0,221.0,5.5,13769266.0,Minor_Fault,Minor_fault_022_window_006.csv,1
23.24,38.81420358580091,1506.5424000000005,45.239805481456266,136.0,0.0,136.0,5.0,7535754.000000002,Minor_Fault,Minor_fault_022_window_007.csv,1
23.19,39.15295518859336,1532.9538999999995,45.50527441956592,142.0,0.0,142.0,5.0,7668554.000000002,Minor_Fault,Minor_fault_022_window_008.csv,1
23.2,40.54109026654315,1643.5799999999997,46.70995611216093,154.0,0.0,154.0,5.0,8221950.000000002,Minor_Fault,Minor_fault_022_window_009.csv,1
26.5,44.17657750437442,1951.57,51.51524046338132,154.0,0.0,154.0,5.5,9764811.999999998,Minor_Fault,Minor_fault_022_window_010.csv,1
21.76,38.97258523629142,1518.8624,44.6358600230801,145.0,0.0,145.0,5.5,7594511.999999998,Minor_Fault,Minor_fault_022_window_011.csv,1
10.5,21.37451753841476,456.87,23.81428142942801,127.0,0.0,127.0,5.0,2284800.0,Minor_Fault,Minor_fault_022_window_012.csv,1
4.09,7.980093984408956,63.681900000000006,8.967162315916893,43.0,0.0,43.0,4.5,318590.0,Minor_Fault,Minor_fault_022_window_013.csv,1
5.48,7.2034436209357535,51.8896,9.050966799187808,29.0,0.0,29.0,5.5,259546.00000000003,Minor_Fault,Minor_fault_023_window_001.csv,1
5.51,7.596703232323875,57.7099,9.384561790515312,31.0,0.0,31.0,6.0,289234.0,Minor_Fault,Minor_fault_023_window_002.csv,1
5.43,9.2986611939569,86.46509999999998,10.768008172359457,47.0,0.0,47.0,4.5,432386.00000000006,Minor_Fault,Minor_fault_023_window_003.csv,1
6.48,11.081949287016252,122.80960000000005,12.83744522870497,47.0,0.0,47.0,6.0,614440.0,Minor_Fault,Minor_fault_023_window_004.csv,1
5.51,9.4736423829486,89.74990000000001,10.959470790143108,44.0,0.0,44.0,8.0,448754.0,Minor_Fault,Minor_fault_023_window_005.csv,1
4.62,7.960879348413716,63.37559999999999,9.204346799203082,39.0,0.0,39.0,4.5,317005.99999999994,Minor_Fault,Minor_fault_023_window_006.csv,1
5.28,8.446395680999085,71.3416,9.96092365195116,39.0,0.0,39.0,4.5,356725.99999999994,Minor_Fault,Minor_fault_023_window_007.csv,1
6.24,8.879324298616421,78.84239999999998,10.852649446103012,39.0,0.0,39.0,3.5,394310.0,Minor_Fault,Minor_fault_023_window_008.csv,1
5.97,8.675776622297281,75.26910000000002,10.53138167573467,39.0,0.0,39.0,4.0,377106.0,Minor_Fault,Minor_fault_023_window_009.csv,1
3.67,5.548071737099296,30.781099999999995,6.652067347825035,28.0,0.0,28.0,9.0,153917.99999999997,Minor_Fault,Minor_fault_023_window_010.csv,1
5.23,7.854750155160889,61.6971,9.436630754670864,41.0,0.0,41.0,4.5,308486.0,Minor_Fault,Minor_fault_023_window_011.csv,1
6.42,9.417197035211696,88.68359999999997,11.397368117245314,41.0,0.0,41.0,5.5,443436.0,Minor_Fault,Minor_fault_023_window_012.csv,1
8.21,15.01418995483939,225.42590000000004,17.112276295104635,70.0,0.0,70.0,5.0,1127309.9999999998,Minor_Fault,Minor_fault_023_window_013.csv,1
16.92,28.484269342919784,811.3535999999999,33.130650461468456,109.0,0.0,109.0,6.5,4057416.0,Minor_Fault,Minor_fault_024_window_001.csv,1
19.31,30.371267671929665,922.4139,35.99013753794225,109.0,0.0,109.0,6.5,4612214.000000001,Minor_Fault,Minor_fault_024_window_002.csv,1
13.0,22.645529360118744,512.82,26.111683208862654,98.0,0.0,98.0,4.5,2564198.0,Minor_Fault,Minor_fault_024_window_003.csv,1
10.08,18.00648771970814,324.2336,20.635891063872187,76.0,0.0,76.0,5.0,1621239.9999999995,Minor_Fault,Minor_fault_024_window_004.csv,1
10.18,17.18684380565553,295.3876,19.975484975339143,76.0,0.0,76.0,5.5,1476988.0,Minor_Fault,Minor_fault_024_window_005.csv,1
11.04,15.302888616205768,234.17840000000004,18.86955219394461,63.0,0.0,63.0,5.0,1171342.0000000002,Minor_Fault,Minor_fault_024_window_006.csv,1
14.0,19.55147053292923,382.26,24.04703723954367,88.0,0.0,88.0,5.0,1911588.0,Minor_Fault,Minor_fault_024_window_007.csv,1
13.05,20.69365844890651,428.2274999999999,24.46487277710636,88.0,0.0,88.0,5.5,2142338.000000001,Minor_Fault,Minor_fault_024_window_008.csv,1
15.61,29.573263262616116,874.5778999999999,33.44024521441193,135.0,0.0,135.0,6.0,4372890.000000001,Minor_Fault,Minor_fault_024_window_009.csv,1
20.4,32.47706883325525,1054.7599999999998,38.352574880964646,135.0,0.0,135.0,6.0,5273961.999999999,Minor_Fault,Minor_fault_024_window_010.csv,1
17.47,26.42364660678007,698.2091,31.67664754989076,95.0,0.0,95.0,5.5,3492150.0000000005,Minor_Fault,Minor_fault_024_window_011.csv,1
15.41,26.72792360060916,714.3818999999999,30.85206638136253,117.0,0.0,117.0,5.5,3574573.9999999995,Minor_Fault,Minor_fault_024_window_012.csv,1
14.82,26.090373703724524,680.7076000000002,30.005666131582547,117.0,0.0,117.0,5.5,3403988.0,Minor_Fault,Minor_fault_024_window_013.csv,1
24.55,37.34872822466651,1394.9275000000007,44.69485428995154,142.0,0.0,142.0,6.5,6974678.0,Minor_Fault,Minor_fault_025_window_001.csv,1
18.15,28.123433289696333,790.9275,33.471629778067275,128.0,0.0,128.0,6.0,3959738.000000001,Minor_Fault,Minor_fault_025_window_002.csv,1
16.05,25.64814808129429,657.8275,30.25607377040187,128.0,0.0,128.0,5.5,3289138.0000000005,Minor_Fault,Minor_fault_025_window_003.csv,1
13.78,22.59052013566753,510.3316,26.46167039323104,81.0,0.0,81.0,5.5,2555020.0,Minor_Fault,Minor_fault_025_window_004.csv,1
12.29,22.484347889142796,505.5459,25.62401217608203,81.0,0.0,81.0,5.5,2553493.999999999,Minor_Fault,Minor_fault_025_window_005.csv,1
11.48,21.276973468987546,452.7095999999999,24.176434807473164,83.0,0.0,83.0,5.5,2272795.9999999995,Minor_Fault,Minor_fault_025_window_006.csv,1
11.87,21.339004194198004,455.3531,24.41823089414956,83.0,0.0,83.0,5.5,2276946.0000000005,Minor_Fault,Minor_fault_025_window_007.csv,1
14.61,24.943093232396016,622.1579,28.90691958683941,96.0,0.0,96.0,5.5,3113454.0,Minor_Fault,Minor_fault_025_window_008.csv,1
13.11,25.4499096265586,647.6979,28.628133016318056,99.0,0.0,99.0,5.0,3247874.0,Minor_Fault,Minor_fault_025_window_009.csv,1
15.68,30.595058424523398,936.0576,34.37906339620089,133.0,0.0,133.0,5.0,4688737.999999999,Minor_Fault,Minor_fault_025_window_010.csv,1
17.34,31.53386116542026,994.3844,35.986942076258714,133.0,0.0,133.0,5.0,4991130.0,Minor_Fault,Minor_fault_025_window_011.csv,1
14.33,24.787922462360577,614.4411,28.63197513270784,99.0,0.0,99.0,5.0,3079049.999999999,Minor_Fault,Minor_fault_025_window_012.csv,1
15.96,24.781815914093137,614.1383999999999,29.476431262959903,82.0,0.0,82.0,5.0,3072614.0,Minor_Fault,Minor_fault_025_window_013.csv,1
11.65,20.34520828106707,413.9275,23.44461558652647,82.0,0.0,82.0,5.5,2072757.9999999995,Minor_Fault,Minor_fault_025_window_014.csv,1
20.21,29.253134874744617,855.7458999999998,35.55544965262006,121.0,0.0,121.0,6.0,4279209.999999999,Minor_Fault,Minor_fault_026_window_001.csv,1
22.39,31.288302926173543,978.9579,38.47427712121438,116.0,0.0,116.0,5.5,4895209.999999999,Minor_Fault,Minor_fault_026_window_002.csv,1
23.42,34.89045141582436,1217.3436000000002,42.02189905275581,119.0,0.0,119.0,5.5,6088175.999999999,Minor_Fault,Minor_fault_026_window_003.csv,1
